Name;Latitude;Longitude;Coordinates;name;wkt_geom;full_id;osm_id;osm_type;boundary;addr_regio;wikipedia;type;populati_1;admin_leve;Number
"""Всех скорбящих Радость"" иконы Божией Матери и Феодора, Давида и Константина при бывшей городской больнице, домовая церковь";57.64116379999999;39.918675;57.64116379999999,39.918675;Заволжский район;MultiPolygon (((556694.24649036535993218 6391690.39280226547271013, 556864.24002897040918469 6391743.10563489887863398, 556927.31526469660457224 6391792.81651496142148972, 556952.92318210564553738 6391806.09271848853677511, 557250.07019243994727731 6391858.17578126490116119, 557257.60040892963297665 6391857.32481490261852741, 557265.32771400630008429 6391805.88247845508158207, 557329.01961661619134247 6391620.94231845624744892, 557317.19161431142129004 6391489.6129049938172102, 557562.26943522016517818 6391476.71398537512868643, 557585.48989979433827102 6391443.49681516923010349, 557627.9400939114857465 6391385.41240235604345798, 557665.34436613984871656 6391256.46465110499411821, 557670.80519079498481005 6391206.61631437204778194, 557535.01589619659353048 6391201.88838213868439198, 557531.60991537477821112 6391097.26675074547529221, 557658.74876888317521662 6391021.61525637283921242, 558193.26445702137425542 6390957.88522443268448114, 558193.27528978139162064 6390950.49219341296702623, 558193.79335943365003914 6390643.87174627743661404, 558182.50442527676932514 6390631.57302532903850079, 557981.94817084423266351 6390630.98819618485867977, 557953.19846854137722403 6390630.89927350170910358, 557941.4042199847754091 6390640.91827198397368193, 557907.63993583212140948 6390638.39740587491542101, 557905.31571713637094945 6390617.7100288262590766, 557791.54998717654962093 6390615.41572192776948214, 557780.76362316403537989 6390643.07515472825616598, 557780.91813394369091839 6390652.31882128771394491, 557779.77253217529505491 6390737.56886019930243492, 557778.85644692438654602 6390767.45135229174047709, 557761.48733223392628133 6390768.77332355547696352, 557702.54798311623744667 6390774.29013136029243469, 557679.80784147011581808 6390776.41547627560794353, 557611.97622752923052758 6390784.00031275488436222, 557609.95293516805395484 6390782.3236335851252079, 557467.06833284918684512 6390585.69827319402247667, 557509.41157304705120623 6390530.16077688615769148, 557507.82893473049625754 6390510.06319356057792902, 557781.60678015800658613 6390042.58182107750326395, 557704.65183268184773624 6389993.31711892504245043, 557751.38679884991142899 6389924.33874801453202963, 557623.82784060505218804 6389830.32909324485808611, 557323.64021218684501946 6389631.90791150834411383, 557313.07277813239488751 6389624.76598095241934061, 557140.38204615528229624 6389511.3943831929937005, 557326.64409855986014009 6389231.70775879174470901, 557673.06703182717319578 6388711.61401957739144564, 557770.0735649298876524 6388504.39648005180060863, 557805.86137663596309721 6388381.46167203597724438, 557845.16841063171159476 6388246.42995018512010574, 557855.4894615572411567 6388011.78940522857010365, 557752.76051217701751739 6388008.57529541850090027, 557561.45780872355680913 6388108.4318839255720377, 557216.7707803447265178 6388235.23243807163089514, 557079.2700430485419929 6388137.21520059835165739, 557092.43671089177951217 6387751.34441346768289804, 557046.32768573402427137 6387752.52082771062850952, 556569.49415904493071139 6387917.92370560765266418, 556382.63412839698139578 6387824.10729449987411499, 556350.75228260830044746 6387611.53557363618165255, 556526.79266446526162326 6387605.29236355796456337, 556596.30733457906171679 6387493.23994201608002186, 556688.37977682426571846 6387511.91884574759751558, 556746.46026874368544668 6387345.7972265649586916, 556232.87214083271101117 6387192.56727741844952106, 556274.01576294656842947 6386711.85390278790146112, 556804.82932779705151916 6386778.88352128583937883, 557238.28283230622764677 6386232.21490730158984661, 557225.07996481424197555 6386326.43523797765374184, 557326.33730053156614304 6386381.78912424389272928, 557587.78470143035519868 6386378.53684158250689507, 557749.20293642533943057 6386879.93630333617329597, 557713.4736313110915944 6386937.24727850221097469, 557705.10997349733952433 6386950.66737771965563297, 557509.18061854469124228 6387005.26757984049618244, 557490.62916227243840694 6387085.00364399049431086, 557562.62699629028793424 6387153.05385443568229675, 557606.79478096577804536 6387194.80027145706117153, 557624.4309301843168214 6387211.47404313739389181, 557641.92549548496026546 6387228.01226984616369009, 557642.10501471778843552 6387337.57560639549046755, 557357.26035183807834983 6387397.86644896399229765, 557352.69559029280208051 6387474.3161350367590785, 557629.60095431958325207 6387481.71957753598690033, 557625.45149879797827452 6387528.6135951466858387, 557878.06864395225420594 6387528.74091772176325321, 557959.36403628881089389 6387448.16667627077549696, 558855.33200832770671695 6387494.24180655460804701, 558879.87965331529267132 6385935.63163502234965563, 559176.9912875808076933 6385672.57963068690150976, 559303.36244220414664596 6385493.49416204635053873, 559264.33427737804595381 6385301.54736092034727335, 559172.04441330779809505 6385294.97737431712448597, 559141.71446695178747177 6385223.19752712175250053, 559138.61719941115006804 6385077.00388202350586653, 559204.21775423630606383 6385001.40195743180811405, 558927.0160356021951884 6384762.46451607998460531, 558714.14998255635146052 6385015.16379604674875736, 558496.97107118216808885 6384843.24090436194092035, 558513.02925165079068393 6384789.98374012392014265, 558585.19437199109233916 6384649.63206148333847523, 558365.80035301099997014 6384508.99421700648963451, 558346.09689892828464508 6384492.44359845202416182, 558447.54554767918307334 6384378.32006069831550121, 558986.93852618045639247 6383780.12581449933350086, 559066.74368538521230221 6383691.42259952053427696, 558829.07317614741623402 6383441.7242790786549449, 559161.45963863201905042 6383084.72834052611142397, 558967.85530522291082889 6382876.21628841198980808, 558429.4787054838379845 6383362.80887039843946695, 558100.65203993709292263 6383694.08280823659151793, 557945.81815254734829068 6383862.26567856594920158, 557839.62257849983870983 6383977.38056932762265205, 557583.97966652293689549 6384250.16012601647526026, 557482.26131455425638705 6384358.71163956075906754, 557394.69221734849270433 6384461.30864167027175426, 557316.36250339588150382 6384543.62911744602024555, 557219.11285269213840365 6384651.25921257492154837, 557167.98280060652177781 6384694.87429873552173376, 557102.47520371235441417 6384738.72175663989037275, 556966.83096615050453693 6384781.81814520340412855, 556724.67936041171196848 6384825.17574856895953417, 556554.37234559224452823 6384850.06438119523227215, 556533.26023138512391597 6384853.56672030314803123, 556722.55702680326066911 6384553.42868342809379101, 556648.48054722533561289 6383882.51999061368405819, 556521.06523091753479093 6383891.17521773092448711, 556388.18724466813728213 6384047.26308817602694035, 556130.50461421115323901 6384014.53985936567187309, 556209.86185754963662475 6383824.19923859927803278, 556249.72324146586470306 6383842.15439002308994532, 556476.51538404228631407 6383333.59352727141231298, 556707.22520189941860735 6382673.58653991762548685, 556762.92311123525723815 6382688.31628828682005405, 556839.0751537773758173 6382708.45494512282311916, 556883.41597643389832228 6382720.17697177641093731, 556908.35680368146859109 6382726.77290214132517576, 556927.07998083950951695 6382731.95679772458970547, 556942.99044248310383409 6382735.57593643665313721, 557042.38115456129889935 6382655.64828094746917486, 557057.90178715891670436 6382171.86659529525786638, 557078.53569285443518311 6382069.42229966353625059, 557113.31812336307484657 6381953.25952645484358072, 557089.55614247836638242 6381905.90591394808143377, 557226.12512735847849399 6381747.63141300529241562, 557360.3924730212893337 6381629.37822464946657419, 557534.78173477039672434 6381635.33109075855463743, 557542.6991019326960668 6381569.26206988282501698, 557622.67951169388834387 6381465.91389584727585316, 557584.96669561008457094 6381418.35936832707375288, 557538.38444076175801456 6381381.13443864602595568, 557405.65317110053729266 6381513.34359725564718246, 557236.97919168067164719 6381349.00522981490939856, 557318.57963226828724146 6381254.36974625010043383, 557985.32712630624882877 6380751.80081079248338938, 558479.02944919851142913 6380400.06018835958093405, 559200.74697548628319055 6379858.29418528079986572, 559480.65192432072944939 6379696.87339158542454243, 559735.32187744230031967 6379590.84931978490203619, 559926.37814467609860003 6379537.91418793890625238, 559976.28095032065175474 6379532.70495880488306284, 560040.01295378606300801 6379534.14742259029299021, 560042.78875831072218716 6379154.35544618219137192, 559959.39912660059053451 6379159.04735883045941591, 559568.73513351764995605 6379181.03613197989761829, 559076.39285410428419709 6379356.24740586150437593, 558168.94685945357196033 6380106.70952975563704967, 557679.34404102794360369 6380501.74644227139651775, 557637.34918643988203257 6380535.6325477659702301, 557390.23037386871874332 6380735.06284846737980843, 556595.99209224386140704 6381445.89287225157022476, 556282.56198986805975437 6382276.57898879144340754, 556171.85967189364600927 6382578.78262227214872837, 556034.6010347343981266 6382953.52814368437975645, 555680.84630010556429625 6383650.92760519124567509, 555283.52749532787129283 6384296.36745346430689096, 554919.89369689859449863 6385090.47237705439329147, 554642.80528436123859137 6385790.92299653589725494, 554507.91201227798592299 6386355.62905360665172338, 554493.26986743253655732 6386424.35188237950205803, 554482.69003899814561009 6386466.0291080828756094, 554350.11179252457804978 6386964.59050093125551939, 554115.40219261345919222 6387555.09374144021421671, 553781.87006434053182602 6388199.29853942058980465, 553503.87502103683073074 6388811.56222585123032331, 553460.31411779345944524 6388921.1358718192204833, 553394.13507960422430187 6389082.10694576054811478, 553205.25001524982508272 6389541.56013784743845463, 552976.80519471515435725 6389929.45749056898057461, 552689.67538188921753317 6390260.07532700709998608, 552254.19961328897625208 6390706.20267437677830458, 551947.0134804961271584 6391072.99842863716185093, 551657.21732365409843624 6391552.88165309280157089, 551478.13903001009020954 6391849.46839358657598495, 551210.60595263540744781 6392358.35786914080381393, 550892.40907526970840991 6392822.0013190982863307, 550602.30568295053672045 6393287.96879761479794979, 549848.38644829310942441 6394084.02088808827102184, 548759.79063236387446523 6395173.05380791053175926, 548486.33177223987877369 6395461.0145995756611228, 548029.83869165554642677 6395941.80073695164173841, 547578.25737785163801163 6396413.99929609429091215, 547567.16688368935137987 6396425.60376147553324699, 547523.74715298193041235 6396471.00869034696370363, 547097.21418110327795148 6397262.61747422441840172, 547059.9870509022148326 6397391.36964148655533791, 546788.91248789569362998 6398328.99702769890427589, 546672.91270702960900962 6398711.97279299050569534, 546563.21838452271185815 6399074.20417146105319262, 546467.00820873794145882 6399537.71154472976922989, 546421.99481368588749319 6399959.92439388763159513, 546393.6016002589603886 6400228.83726308029145002, 546358.43640247324947268 6400513.81666544731706381, 546325.67202677624300122 6400779.33968624472618103, 546230.59656148951034993 6401550.09453890565782785, 546182.53654878062661737 6402264.15095649752765894, 546160.51158491452224553 6402591.51394704356789589, 546113.95339174079708755 6403272.76628589909523726, 546083.15979957836680114 6403778.74031258560717106, 546528.74279676983132958 6403960.0124924574047327, 546718.25672740244772285 6403888.56601677183061838, 546830.31049105583224446 6403801.54141813423484564, 546845.15940835780929774 6403718.58790572918951511, 546907.57272733491845429 6403659.48024459090083838, 546958.53460415988229215 6403638.26251907646656036, 547010.21125456388108432 6403656.77976690884679556, 547064.97971786768175662 6403678.45131777878850698, 547132.37806036288384348 6403724.44322841800749302, 547184.78634088870603591 6403743.31646188348531723, 547234.28502344479784369 6403763.72615964896976948, 547295.64022953237872571 6403414.62753162439912558, 547347.67508051078766584 6403416.96447871904820204, 547364.83698919601738453 6403285.54030541330575943, 547430.5418543805135414 6403305.36349481157958508, 547497.12807750143110752 6403103.49829581193625927, 547506.2754163930658251 6402916.55527614522725344, 548118.73446453595533967 6402188.74451693054288626, 548237.93601885077077895 6401591.91754805948585272, 548313.99794386804569513 6401222.28918586950749159, 548352.46241275605279952 6401187.63368011917918921, 548499.32758156361524016 6401224.10225103516131639, 548643.89949560607783496 6400850.43880422227084637, 548669.29035320144612342 6400779.84388266690075397, 548412.5158236117567867 6400717.80972725618630648, 548507.61562042136210948 6400367.25221560709178448, 548618.63079103454947472 6400402.83709356468170881, 548819.21265655278693885 6400471.84138213470578194, 549086.28848671924788505 6400540.95196888782083988, 549376.88435604725964367 6400600.79304317198693752, 549527.50801106460858136 6400115.05862991791218519, 549579.10476804443169385 6399870.1649764571338892, 549423.89915631467010826 6399843.78779914509505033, 549013.94575528358109295 6399774.16409705299884081, 548892.46969662851188332 6400050.69461716152727604, 548664.28467588359490037 6399959.17505580466240644, 548921.34535469044931233 6399315.83396947756409645, 548949.37763401202391833 6399302.07834369968622923, 549213.73649407655466348 6399012.79309493582695723, 549255.42141864355653524 6399013.30172318127006292, 549431.63761110720224679 6398809.13244807161390781, 549888.48487634840421379 6398273.69700987264513969, 549398.89232621027622372 6397472.86457140184938908, 549514.99494084669277072 6397235.61887867841869593, 549439.20946705504320562 6397203.43711850512772799, 549241.47312087146565318 6397123.46153857558965683, 549300.42249690473545343 6396948.23084773775190115, 549354.75918951665516943 6396855.33592309150844812, 549467.75369763490743935 6396734.80161452107131481, 550625.96345380845014006 6395970.63181392289698124, 550691.44946121296379715 6395787.38562778290361166, 550902.98280081572011113 6395726.37018425669521093, 550990.08959378628060222 6395549.61387832369655371, 550956.5145486518740654 6395415.10327405389398336, 550945.44562019826844335 6395355.91999657265841961, 550664.44756050547584891 6395123.31556214671581984, 550867.64222808927297592 6395001.86913426034152508, 551056.21892666956409812 6394823.28639914840459824, 551002.88735721097327769 6394777.48678112775087357, 550976.45664019999094307 6394804.92148842010647058, 550940.40366741840261966 6394768.01410863734781742, 551049.62620287272147834 6394656.57151702884584665, 551102.9733965772902593 6394656.43299154657870531, 551327.61029315355699509 6394409.18755878228694201, 551328.29402212460990995 6394218.24786347895860672, 551481.8476798920892179 6394315.67507724091410637, 551655.08926693385001272 6393960.49431338999420404, 551909.06017910887021571 6394162.95808637794107199, 552237.98253671079874039 6394912.96658379584550858, 552979.12721493979915977 6394591.49865347798913717, 552972.63165001722518355 6394460.6657530078664422, 552944.31046593014616519 6394411.81677131727337837, 552966.02892951061949134 6394394.38699349109083414, 552942.9292778194649145 6394359.7579061659052968, 552993.9157106198836118 6394325.83248181082308292, 552977.20259953418280929 6394220.66337196528911591, 553034.04368833836633712 6394184.25432346388697624, 553034.88154995406512171 6394112.67306612338870764, 553037.35815928189549595 6394101.17063784878700972, 553032.92764219164382666 6394011.61663600616157055, 552984.20302968448959291 6394005.51081037241965532, 552975.1123410917352885 6393986.12967797834426165, 552964.21665659290738404 6393982.06769521348178387, 552833.74331286153756082 6393961.8998794574290514, 552752.96710757981054485 6393971.09936901926994324, 552750.6411438356153667 6393958.32049139868468046, 552812.13535102503374219 6393947.00958688743412495, 552961.74656167335342616 6393960.76921512465924025, 552957.63578336918726563 6393856.22191854007542133, 552926.07724741124548018 6393854.31662789080291986, 552924.28003009024541825 6393849.01553955767303705, 552852.73790228622965515 6393842.79080729931592941, 552852.20934346539434046 6393835.32406028918921947, 552986.96162308403290808 6393842.37685258779674768, 552988.27753312652930617 6393860.73194963485002518, 553080.19147182221058756 6393863.74157476145774126, 553075.83527828508522362 6393955.24004843086004257, 553181.05815406632609665 6393957.30223984085023403, 553189.96262074389960617 6393940.46216425951570272, 553191.05783744354266673 6393880.79778877180069685, 553151.57936061010695994 6393875.30155040230602026, 553158.73345321242231876 6393733.98143788799643517, 553164.65265773434657604 6393733.7475257134065032, 553168.202582091325894 6393700.53666438907384872, 553192.25290909793693572 6393695.25260159745812416, 553196.95196566276717931 6393645.89017264172434807, 553254.31748699955642223 6393641.05614367686212063, 553271.34067298588342965 6393649.05203472450375557, 553271.98957212339155376 6393723.81494985520839691, 553518.14529154333285987 6393734.83791980054229498, 553547.32938996108714491 6393524.34424603544175625, 553593.50600543187465519 6393379.76727314386516809, 553654.68355788046028465 6393271.38643273711204529, 553809.74386990757193416 6393097.49463806208223104, 553859.48965783149469644 6393150.38714321423321962, 553850.11376264528371394 6393162.87722150888293982, 554106.94777556648477912 6393409.40880447067320347, 554389.78401183313690126 6393173.09593111556023359, 555968.74842841585632414 6392298.38383918814361095, 556014.57163194473832846 6392373.50616319570690393, 556033.65836125682108104 6392401.38343595806509256, 556090.18067277525551617 6392509.71245265565812588, 556365.01480978995095938 6392363.16561764944344759, 556244.03977470251265913 6392125.21301896031945944, 556553.33461533905938268 6391647.3350676279515028, 556694.24649036535993218 6391690.39280226547271013)));r3351787;3351787;relation;administrative;Ярославская область;ru:Заволжский район (Ярославль);boundary;119911;9;1
